player_name,player_key,ppn,player_full_name,matched_by,fuzzy_score,is_correct
Minghui Zhang,59301.0,M. Zhang,Minghui Zhang,sorted_name,,ok
Zhou Mingzhou,53521.0,Z. Mingzhou,Zhou Mingzhou,sorted_name,,ok
William Mirarchi,81689.0,W. Mirarchi,William Mirarchi,sorted_name,,ok
Mitchell Sheldon,23690.0,M. Sheldon,Mitchell Sheldon,sorted_name,,ok
Shunsuke Mitsui,22253.0,S. Mitsui,Shunsuke Mitsui,sorted_name,,ok
Moein Moazam,74448.0,M. Moazam,Moein Moazam,sorted_name,,ok
Shintaro Mochizuki,1880.0,S. Mochizuki,Shintaro Mochizuki,sorted_name,,ok
Yuki Mochizuki,10334.0,Y. Mochizuki,Yuki Mochizuki,sorted_name,,ok
Sina Moghimi,11153.0,S. Moghimi,Sina Moghimi,sorted_name,,ok
Mohamed Safwat,1320.0,M. Safwat,Mohamed Safwat,sorted_name,,ok
Rudolf Molleker,893.0,R. Molleker,Rudolf Molleker,sorted_name,,ok
Vicente Monge,73447.0,V. Monge,Vicente Monge,sorted_name,,ok
Salvador Monteiro,92115.0,S. Monteiro,Salvador Monteiro,sorted_name,,ok
Thiago Monteiro,1074.0,T. Monteiro,Thiago Monteiro,sorted_name,,ok
Siphosothando Montsi,12708.0,S. Montsi,Siphosothando Montsi,sorted_name,,ok
Oscar Moraing,2211.0,O. Moraing,Oscar Moraing,sorted_name,,ok
William Mroz,61483.0,W. Mroz,William Mroz,sorted_name,,ok
Tao Mu,1272.0,T. Mu,Tao Mu,sorted_name,,ok
Nicaise Muamba,9880.0,N. Muamba,Nicaise Muamba,sorted_name,,ok
Mukund Sasikumar,1200.0,S. K. Mukund,Mukund Sasikumar,sorted_name,,ok
Patrik Munkhammar,67674.0,P. Munkhammar,Patrik Munkhammar,sorted_name,,ok
Rohan Murali,10858.0,R. Murali,Rohan Murali,sorted_name,,ok
Muzammil Murtaza,54465.0,M. Murtaza,Muzammil Murtaza,sorted_name,,ok
Shu Muto,76395.0,S. Muto,Shu Muto,sorted_name,,ok
Sumit Nagal,1077.0,S. Nagal,Sumit Nagal,sorted_name,,ok
Naoki Nakagawa,4136.0,N. Nakagawa,Naoki Nakagawa,sorted_name,,ok
Shunsuke Nakagawa,38295.0,S. Nakagawa,Shunsuke Nakagawa,sorted_name,,ok
Ren Nakamura,646.0,R. Nakamura,Ren Nakamura,sorted_name,,ok
Seiya Nakanishi,37930.0,S. Nakanishi,Seiya Nakanishi,sorted_name,,ok
Yuvan Nandal,66832.0,Y. Nandal,Yuvan Nandal,sorted_name,,ok
Naoki Tajima,2453.0,N. Tajima,Naoki Tajima,sorted_name,,ok
Stefano Napolitano,3915.0,S. Napolitano,Stefano Napolitano,sorted_name,,ok
Natan Rodrigues,15771.0,N. Rodrigues,Natan Rodrigues,sorted_name,,ok
Nathan Ponwith,7181.0,N. Ponwith,Nathan Ponwith,sorted_name,,ok
Nathan Trouve,63159.0,N. Trouve,Nathan Trouve,sorted_name,,ok
Natthayut Nithithananont,64802.0,N. Nithithananont,Natthayut Nithithananont,sorted_name,,ok
Nikolay Nedelchev,17460.0,N. Nedelchev,Nikolay Nedelchev,sorted_name,,ok
Neil Oberleitner,1301.0,N. Oberleitner,Neil Oberleitner,sorted_name,,ok
Rihards Neimanis,84807.0,R. Neimanis,Rihards Neimanis,sorted_name,,ok
Neo Niedner,1276.0,N. Niedner,Neo Niedner,sorted_name,,ok
Petr Nesterov,9220.0,P. Nesterov,Petr Nesterov,sorted_name,,ok
Nicholas Steiglehner,87435.0,N. Steiglehner,Nicholas Steiglehner,sorted_name,,ok
Nicola Rispoli,61070.0,N. Rispoli,Nicola Rispoli,sorted_name,,ok
Nicola Senn,73577.0,N. Senn,Nicola Senn,sorted_name,,ok
Nicolas Oliveira,38849.0,N. Oliveira,Nicolas Oliveira,sorted_name,,ok
Nicolas Parizzia,8917.0,N. Parizzia,Nicolas Parizzia,sorted_name,,ok
Nicolas Philibert,36584.0,N. Philibert,Nicolas Philibert,sorted_name,,ok
Nicolas Robert,82785.0,N. Robert,Nicolas Robert,sorted_name,,ok
Nicolas Tepmahc,12632.0,N. Tepmahc,Nicolas Tepmahc,sorted_name,,ok
Nicolas Villalon,39931.0,N. Villalon,Nicolas Villalon,sorted_name,,ok
Nicolas Zanellato,14273.0,N. Zanellato,Nicolas Zanellato,sorted_name,,ok
Nicolo Toffanin,70351.0,N. Toffanin,Nicolo Toffanin,sorted_name,,ok
Niels Peter Van Noord,79893.0,N. P. Van Noord,Peter Van Noord Niels,sorted_name,,ok
Niels Ratiu,69814.0,N. Ratiu,Niels Ratiu,sorted_name,,ok
Niels Visker,14641.0,N. Visker,Niels Visker,sorted_name,,ok
Niklas Niggemann,89696.0,N. Niggemann,Niklas Niggemann,sorted_name,,ok
Ryan Nijboer,9131.0,R. Nijboer,Ryan Nijboer,sorted_name,,ok
Nikita Volonski,13383.0,N. Volonski,Nikita Volonski,sorted_name,,ok
Patrik Niklas-Salminen,761.0,P. Niklas-Salminen,Patrik Niklas-Salminen,sorted_name,,ok
Niklas Schell,783.0,N. Schell,Niklas Schell,sorted_name,,ok
Niklas Waldner,1298.0,N. Waldner,Niklas Waldner,sorted_name,,ok
Nikola Slavic,19893.0,N. Slavic,Nikola Slavic,sorted_name,,ok
Nikolay Vylegzhanin,12829.0,N. Vylegzhanin,Nikolay Vylegzhanin,sorted_name,,ok
Nino Serdarusic,417.0,N. Serdarusic,Nino Serdarusic,sorted_name,,ok
Yoshihito Nishioka,1972.0,Y. Nishioka,Yoshihito Nishioka,sorted_name,,ok
Noa Vukadin,39930.0,N. Vukadin,Noa Vukadin,sorted_name,,ok
Noah Perfetti,13591.0,N. Perfetti,Noah Perfetti,sorted_name,,ok
Noah Schachter,15166.0,N. Schachter,Noah Schachter,sorted_name,,ok
Noah Schlagenhauf,38025.0,N. Schlagenhauf,Noah Schlagenhauf,sorted_name,,ok
Noah Thurner,25804.0,N. Thurner,Noah Thurner,sorted_name,,ok
Noah Zamora,53791.0,N. Zamora,Noah Zamora,sorted_name,,ok
Rio Noguchi,690.0,R. Noguchi,Rio Noguchi,sorted_name,,ok
Noppadol Noikor,38237.0,N. Noikor,Noppadol Noikor,sorted_name,,ok
William Nolan,9370.0,W. Nolan,William Nolan,sorted_name,,ok
Novak Novakovic,52644.0,N. Novakovic,Novak Novakovic,sorted_name,,ok
Ricard Novell,85184.0,R. Novell,Ricard Novell,sorted_name,,ok
Zangar Nurlanuly,78981.0,Z. Nurlanuly,Zangar Nurlanuly,sorted_name,,ok
Osgar O'Hoisin,715.0,O. O&apos;Hoisin,Osgar O'Hoisin,sorted_name,,ok
Ofek Shimanov,40159.0,. O. Shimanov,Ofek Shimanov,sorted_name,,ok
Sebastian Ofner,359.0,S. Ofner,Sebastian Ofner,sorted_name,,ok
Oliver Ojakaar,52071.0,O. Ojakaar,Oliver Ojakaar,sorted_name,,ok
Yuto Oki,61207.0,Y. Oki,Yuto Oki,sorted_name,,ok
Oliver Okonkwo,40080.0,O. Okonkwo,Oliver Okonkwo,sorted_name,,ok
Olaf Pieczkowski,10838.0,O. Pieczkowski,Olaf Pieczkowski,sorted_name,,ok
Oleg Prihodko,8733.0,O. Prihodko,Oleg Prihodko,sorted_name,,ok
Oleksandr Ovcharenko,815.0,O. Ovcharenko,Oleksandr Ovcharenko,sorted_name,,ok
Yshai Oliel,1195.0,Y. Oliel,Yshai Oliel,sorted_name,,ok
Oliver Tarvet,9368.0,O. Tarvet,Oliver Tarvet,sorted_name,,ok
Sebastian Olivera,65305.0,S. Olivera,Sebastian Olivera,sorted_name,,ok
Renzo Olivo,1081.0,R. Olivo,Renzo Olivo,sorted_name,,ok
Olle Wallin,38131.0,O. Wallin,Olle Wallin,sorted_name,,ok
Reilly Opelka,422.0,R. Opelka,Reilly Opelka,sorted_name,,ok
Oren Vasser,38075.0,O. Vasser,Oren Vasser,sorted_name,,ok
Vladyslav Orlov,932.0,V. Orlov,Vladyslav Orlov,sorted_name,,ok
Oscar Otte,1100.0,O. Otte,Oscar Otte,sorted_name,,ok
Oscar Pinto Sansano,52674.0,O. Pinto Sansano,Oscar Pinto Sansano,sorted_name,,ok
Oscar Weightman,770.0,O. Weightman,Oscar Weightman,sorted_name,,ok
Oskari Paldanius,61173.0,O. Paldanius,Oskari Paldanius,sorted_name,,ok
Otto Virtanen,767.0,O. Virtanen,Otto Virtanen,sorted_name,,ok
Rayane Oumaouche,13251.0,R. Oumaouche,Rayane Oumaouche,sorted_name,,ok
Viacheslav Ovchinnikov,14824.0,V. Ovchinnikov,Viacheslav Ovchinnikov,sorted_name,,ok
Stijn Paardekooper,56578.0,S. Paardekooper,Stijn Paardekooper,sorted_name,,ok
Pablo Trochu,38049.0,P. Trochu,Pablo Trochu,sorted_name,,ok
Xavi Palomar,83913.0,X. Palomar,Xavi Palomar,sorted_name,,ok
Stefan Palosi,9656.0,S. Palosi,Stefan Palosi,sorted_name,,ok
Pietro Pampanin,1294.0,P. Pampanin,Pietro Pampanin,sorted_name,,ok
Weiwen Pan,75604.0,W. Pan,Weiwen Pan,sorted_name,,ok
Yvo Panak,9114.0,Y. Panak,Yvo Panak,sorted_name,,ok
Semen Pankin,54138.0,S. Pankin,Semen Pankin,sorted_name,,ok
Theo Papamalamis,9232.0,T. Papamalamis,Theo Papamalamis,sorted_name,,ok
Tom Paris,13552.0,T. Paris,Tom Paris,sorted_name,,ok
Seungmin Park,55156.0,S. Park,Seungmin Park,sorted_name,,ok
Uisung Park,9952.0,U. Park,Uisung Park,sorted_name,,ok
Stuart Parker,2111.0,S. Parker,Stuart Parker,sorted_name,,ok
Tadeas Paroulek,6751.0,T. Paroulek,Tadeas Paroulek,sorted_name,,ok
Patrick Schoen,38167.0,P. Schoen,Patrick Schoen,sorted_name,,ok
Patrick Zahraj,5791.0,P. Zahraj,Patrick Zahraj,sorted_name,,ok
Patrik Trhac,87998.0,P. Trhac,Patrik Trhac,sorted_name,,ok
Tommy Paul,1894.0,T. Paul,Tommy Paul,sorted_name,,ok
Paul Valsecchi,922.0,P. Valsecchi,Paul Valsecchi,sorted_name,,ok
Paul Woerner,673.0,P. Woerner,Paul Woerner,sorted_name,,ok
Pavel Verbin,13391.0,P. Verbin,Pavel Verbin,sorted_name,,ok
Pavlos Tsitsipas,61071.0,Pa. Tsitsipas,Pavlos Tsitsipas,sorted_name,,ok
Pawit Sornlaksup,38249.0,P. Sornlaksup,Pawit Sornlaksup,sorted_name,,ok
Piotr Pawlak,15432.0,P. Pawlak,Piotr Pawlak,sorted_name,,ok
Pedro Rodenas,17462.0,P. Rodenas,Pedro Rodenas,sorted_name,,ok
Pedro Sakamoto,4741.0,P. Sakamoto,Pedro Sakamoto,sorted_name,,ok
Peetu Pohjola,37920.0,P. Pohjola,Peetu Pohjola,sorted_name,,ok
Stijn Pel,28070.0,S. Pel,Stijn Pel,sorted_name,,ok
Ryan Peniston,1072.0,R. Peniston,Ryan Peniston,sorted_name,,ok
Tiago Pereira,4077.0,T. Pereira,Tiago Pereira,sorted_name,,ok
Roberto Perez Socas,93178.0,s. R. Perez,Roberto Perez Socas,sorted_name,,ok
Raphael Perot,53339.0,R. Perot,Raphael Perot,sorted_name,,ok
Peter Sallay,58180.0,P. Sallay,Peter Sallay,sorted_name,,ok
Petros Tsitsipas,1872.0,P. Tsitsipas,Petros Tsitsipas,sorted_name,,ok
Sergey Petrov,81857.0,S. Petrov,Sergey Petrov,sorted_name,,ok
Philip Sekulic,3316.0,P. Sekulic,Philip Sekulic,sorted_name,,ok
Philippe Renard,71901.0,P. Renard,Philippe Renard,sorted_name,,ok
Phoenix Weir,9376.0,P. Weir,Phoenix Weir,sorted_name,,ok
Photos Photiades,50946.0,P. Photiades,Photos Photiades,sorted_name,,ok
Rocco Piatti,39914.0,R. Piatti,Rocco Piatti,sorted_name,,ok
Rares Teodor Pieleanu,67687.0,R. T. Pieleanu,Teodor Pieleanu Rares,sorted_name,,ok
Samuele Pieri,20697.0,S. Pieri,Samuele Pieri,sorted_name,,ok
Pietro Romeo Scomparin,13196.0,P. R. Scomparin,Romeo Scomparin Pietro,sorted_name,,ok
Pijus Vaitiekunas,19216.0,P. Vaitiekunas,Pijus Vaitiekunas,sorted_name,,ok
Tomas Pinho,15376.0,T. Pinho,Tomas Pinho,sorted_name,,ok
Piotr Siekanowicz,58567.0,P. Siekanowicz,Piotr Siekanowicz,sorted_name,,ok
Zsombor Piros,367.0,Z. Piros,Zsombor Piros,sorted_name,,ok
Savva Polukhin,13695.0,S. Polukhin,Savva Polukhin,sorted_name,,ok
Stefan Popovic,840.0,S. Popovic,Stefan Popovic,sorted_name,,ok
Stevan Popovic,38120.0,S. Popovic,Stevan Popovic,sorted_name,,ok
Vasek Pospisil,2852.0,V. Pospisil,Vasek Pospisil,sorted_name,,ok
Roman Postolka,54468.0,R. Postolka,Roman Postolka,sorted_name,,ok
Sebastian Prechtel,856.0,S. Prechtel,Sebastian Prechtel,sorted_name,,ok
Preston Stearns,9646.0,P. Stearns,Preston Stearns,sorted_name,,ok
Salvador Price,59410.0,S. Price,Salvador Price,sorted_name,,ok
Saba Purtseladze,1202.0,S. Purtseladze,Saba Purtseladze,sorted_name,,ok
Qian Sun,40127.0,Sun Qian,Qian Sun,sorted_name,,ok
Qiulin Wang,3323.0,Q. Wang,Qiulin Wang,sorted_name,,ok
Rudy Quan,39199.0,R. Quan,Rudy Quan,sorted_name,,ok
Quinn Vandecasteele,5778.0,Q. Vandecasteele,Quinn Vandecasteele,sorted_name,,ok
Vuk Radjenovic,38985.0,V. Radjenovic,Vuk Radjenovic,sorted_name,,ok
Tadija Radovanovic,59292.0,T. Radovanovic,Tadija Radovanovic,sorted_name,,ok
Rafael Tosetto,37939.0,R. Tosetto,Rafael Tosetto,sorted_name,,ok
Rafael Ymer,52076.0,R. Ymer,Rafael Ymer,sorted_name,,ok
Yannik Rahman,10839.0,Y. Rahman,Yannik Rahman,sorted_name,,ok
Rajat Shirur,94521.0,R. Shirur,Rajat Shirur,sorted_name,,ok
Ramkumar Ramanathan,381.0,R. Ramanathan,Ramkumar Ramanathan,sorted_name,,ok
Raphael Vaksmann,52677.0,R. Vaksmann,Raphael Vaksmann,sorted_name,,ok
Sidharth Rawat,4469.0,S. Rawat,Sidharth Rawat,sorted_name,,ok
Rishi Reddy,11782.0,R. Reddy,Rishi Reddy,sorted_name,,ok
Reese Stalder,9028.0,R. Stalder,Reese Stalder,sorted_name,,ok
Rei Sakamoto,37897.0,R. Sakamoto,Rei Sakamoto,sorted_name,,ok
Stefano Reitano,951.0,S. Reitano,Stefano Reitano,sorted_name,,ok
William Rejchtman Vinciguerra,59291.0,V. W. Rejchtman,William Rejchtman Vinciguerra,sorted_name,,ok
Tomas Rengel Sierra,40432.0,T. Rengel Sierra,Tomas Rengel Sierra,sorted_name,,ok
Renta Tokuda,5212.0,R. Tokuda,Renta Tokuda,sorted_name,,ok
Simon Reveniau,38027.0,S. Reveniau,Simon Reveniau,sorted_name,,ok
Rodrigo Reyna,82867.0,R. Reyna,Rodrigo Reyna,sorted_name,,ok
Richard Zusman,2490.0,R. Zusman,Richard Zusman,sorted_name,,ok
Rigele Te,663.0,R. Te,Rigele Te,sorted_name,,ok
Riku Takahata,49021.0,R. Takahata,Riku Takahata,sorted_name,,ok
Robert Strombachs,7489.0,R. Strombachs,Robert Strombachs,sorted_name,,ok
Rocco Valente,54709.0,R. Valente,Rocco Valente,sorted_name,,ok
Santiago Rodriguez Taverna,361.0,S. Rodriguez Taverna,Santiago Rodriguez Taverna,sorted_name,,ok
Roland Stuurman,13021.0,R. Stuurman,Roland Stuurman,sorted_name,,ok
Roman Safiullin,1057.0,R. Safiullin,Roman Safiullin,sorted_name,,ok
Valentin Royer,954.0,V. Royer,Valentin Royer,sorted_name,,ok
Tim Ruehl,52051.0,T. Ruehl,Tim Ruehl,sorted_name,,ok
Samuel Vincent Ruggeri,965.0,S. Vincent Ruggeri,Samuel Vincent Ruggeri,sorted_name,,ok
Ruslan Serazhetdinov,72717.0,R. Serazhetdinov,Ruslan Serazhetdinov,sorted_name,,ok
Ruslan Tiukaev,38321.0,R. Tiukaev,Ruslan Tiukaev,sorted_name,,ok
Sam Ryan Ziegann,25015.0,S. Ryan Ziegann,Sam Ryan Ziegann,sorted_name,,ok
Ryan Seggerman,37911.0,R. Seggerman,Ryan Seggerman,sorted_name,,ok
Ryan Torres,88216.0,R. Torres,Ryan Torres,sorted_name,,ok
Savva Rybkin,81398.0,S. Rybkin,Savva Rybkin,sorted_name,,ok
Ryo Tabata,63487.0,R. Tabata,Ryo Tabata,sorted_name,,ok
Ryota Tanuma,8742.0,R. Tanuma,Ryota Tanuma,sorted_name,,ok
Ryotaro Taguchi,38831.0,R. Tagushi,Ryotaro Taguchi,sorted_name,,ok
Tai Sach,885.0,T. Sach,Tai Sach,sorted_name,,ok
Vitaliy Sachko,1899.0,V. Sachko,Vitaliy Sachko,sorted_name,,ok
Toufik Sahtali,804.0,T. Sahtali,Toufik Sahtali,sorted_name,,ok
Stefanos Sakellaridis,742.0,S. Sakellaridis,Stefanos Sakellaridis,sorted_name,,ok
Saki Tange,82198.0,S. Tange,Saki Tange,sorted_name,,ok
Samuel Stolarik,61352.0,S. Stolarik,Samuel Stolarik,sorted_name,,ok
Toby Samuel,15184.0,T. Samuel,Toby Samuel,sorted_name,,ok
Samuele Seghetti,56184.0,S. Seghetti,Samuele Seghetti,sorted_name,,ok
Sanhui Shin,10295.0,S. Shin,Sanhui Shin,sorted_name,,ok
Sarthak Suden,96862.0,S. Suden,Sarthak Suden,sorted_name,,ok
Yoshka Sborowsky,76980.0,Y. Sborowsky,Yoshka Sborowsky,sorted_name,,ok
Tommaso Schold,70912.0,T. Schold,Tommaso Schold,sorted_name,,ok
Tristan Schoolkate,1183.0,T. Schoolkate,Tristan Schoolkate,sorted_name,,ok
Sebastian Sorger,22921.0,S. Sorger,Sebastian Sorger,sorted_name,,ok
Stefan Seifert,5967.0,S. Seifert,Stefan Seifert,sorted_name,,ok
Seita Watanabe,643.0,S. Watanabe,Seita Watanabe,sorted_name,,ok
Ziga Sesko,69093.0,Z. Sesko,Ziga Sesko,sorted_name,,ok
Thomas Setodji,56235.0,T. Setodji,Thomas Setodji,sorted_name,,ok
Thiago Seyboth Wild,1086.0,T. Seyboth Wild,Thiago Seyboth Wild,sorted_name,,ok
Sheng Tang,38093.0,S. Tang,Sheng Tang,sorted_name,,ok
Sho Shimabukuro,9608.0,S. Shimabukuro,Sho Shimabukuro,sorted_name,,ok
Yuta Shimizu,2100.0,Y. Shimizu,Yuta Shimizu,sorted_name,,ok
Woobin Shin,10857.0,W. Shin,Woobin Shin,sorted_name,,ok
Shixun Zhu,87026.0,S. ZHU,Shixun Zhu,sorted_name,,ok
Yaraslav Shyla,5877.0,Y. Shyla,Yaraslav Shyla,sorted_name,,ok
Tom Sickenberger,55486.0,T. Sickenberger,Tom Sickenberger,sorted_name,,ok
Siddharth Vishwakarma,9957.0,S. Vishwakarma,Siddharth Vishwakarma,sorted_name,,ok
Tiago Silva,12970.0,T. Silva,Tiago Silva,sorted_name,,ok
Sungbeen Sim,73127.0,S. Sim,Sungbeen Sim,sorted_name,,ok
Simeon Stankovic,69974.0,S. Stankovic,Simeon Stankovic,sorted_name,,ok
Timofey Skatov,362.0,T. Skatov,Timofey Skatov,sorted_name,,ok
Stephen Slocombe,86752.0,S. Slocombe,Stephen Slocombe,sorted_name,,ok
Stijn Slump,38041.0,S. Slump,Stijn Slump,sorted_name,,ok
Yassine Smiej,54521.0,Y. Smiej,Yassine Smiej,sorted_name,,ok
Tobias Sonne,15200.0,T. Sonne,Tobias Sonne,sorted_name,,ok
Stan Wawrinka,2168.0,S. Wawrinka,Stan Wawrinka,sorted_name,,ok
Stefan Storch,74752.0,S. Storch,Stefan Storch,sorted_name,,ok
Stefan Vujic,12706.0,S. Vujic,Stefan Vujic,sorted_name,,ok
Stefano Travaglia,2672.0,S. Travaglia,Stefano Travaglia,sorted_name,,ok
Stefanos Tsitsipas,1906.0,S. Tsitsipas,Stefanos Tsitsipas,sorted_name,,ok
Timofey Stepanov,38062.0,T. Stepanov,Timofey Stepanov,sorted_name,,ok
Zach Stephens,28598.0,Z. Stephens,Zach Stephens,sorted_name,,ok
Zane Stevens,63411.0,Z. Stevens,Zane Stevens,sorted_name,,ok
Tyler Stice,54312.0,T. Stice,Tyler Stice,sorted_name,,ok
Tristan Stringer,69941.0,T. Stringer,Tristan Stringer,sorted_name,,ok
Yusaku Sugaya,61988.0,Y. Sugaya,Yusaku Sugaya,sorted_name,,ok
Thantub Suksumrarn,25740.0,T. Suksumrarn,Thantub Suksumrarn,sorted_name,,ok
Zhengyu Sun,8667.0,Z. Sun,Zhengyu Sun,sorted_name,,ok
Trevor Svajda,52663.0,T. Svajda,Trevor Svajda,sorted_name,,ok
Zachary Svajda,2986.0,Z. Svajda,Zachary Svajda,sorted_name,,ok
Sydney Zick,73132.0,S. Zick,Sydney Zick,sorted_name,,ok
Vladan Tadic,831.0,V. Tadic,Vladan Tadic,sorted_name,,ok
Taiyo Yamanaka,13371.0,T. Yamanaka,Taiyo Yamanaka,sorted_name,,ok
Yua Taka,52574.0,Y. Taka,Yua Taka,sorted_name,,ok
Yusuke Takahashi,2508.0,Y. Takahashi,Yusuke Takahashi,sorted_name,,ok
Taketo Takamisawa,18731.0,T. Takamisawa,Taketo Takamisawa,sorted_name,,ok
Takeru Yuzuki,26927.0,Y. Takeru,Takeru Yuzuki,sorted_name,,ok
Yu Tanaka,9521.0,Y. Tanaka,Yu Tanaka,sorted_name,,ok
Vullnet Tashi,84746.0,V. Tashi,Vullnet Tashi,sorted_name,,ok
Wally Thayne,15303.0,W. Thayne,Wally Thayne,sorted_name,,ok
Tiago Torres,14435.0,T. Torres,Tiago Torres,sorted_name,,ok
Tianhui Zhang,54172.0,T. Zhang,Tianhui Zhang,sorted_name,,ok
Timeo Trufelli,61033.0,T. Trufelli,Timeo Trufelli,sorted_name,,ok
Zura Tkemaladze,702.0,Z. Tkemaladze,Zura Tkemaladze,sorted_name,,ok
Tom Zeuch,82368.0,T. Zeuch,Tom Zeuch,sorted_name,,ok
Tomas Zurmendi,92938.0,T. Zurmendi,Tomas Zurmendi,sorted_name,,ok
Yuta Tomida,63403.0,Y. Tomida,Yuta Tomida,sorted_name,,ok
Vito Tonejc,38166.0,V. Tonejc,Vito Tonejc,sorted_name,,ok
Wishaya Trongcharoenchaikul,5527.0,W. Trongcharoenchaikul,Wishaya Trongcharoenchaikul,sorted_name,,ok
Venedikt Tsirikidze,37420.0,V. Tsirikidze,Venedikt Tsirikidze,sorted_name,,ok
Twan Van Zijl,54736.0,T. Van Zijl,Twan Van Zijl,sorted_name,,ok
Tyler Zink,2214.0,T. Zink,Tyler Zink,sorted_name,,ok
Yasutaka Uchiyama,884.0,Y. Uchiyama,Yasutaka Uchiyama,sorted_name,,ok
Vaal Urankar,88821.0,V. Urankar,Vaal Urankar,sorted_name,,ok
Vadym Ursu,7269.0,V. Ursu,Vadym Ursu,sorted_name,,ok
Valentin Vacherot,1852.0,V. Vacherot,Valentin Vacherot,sorted_name,,ok
Valentin Vanta,15769.0,V. Vanta,Valentin Vanta,sorted_name,,ok
Vishnu Vardhan,4686.0,V. Vardhan,Vishnu Vardhan,sorted_name,,ok
Zsombor Velcz,13018.0,Z. Velcz,Zsombor Velcz,sorted_name,,ok
Vitaliy Zatsepin,55900.0,V. Zatsepin,Vitaliy Zatsepin,sorted_name,,ok
Xiaofei Wang,789.0,X. Wang,Xiaofei Wang,sorted_name,,ok
Yosuke Watanuki,1097.0,Y. Watanuki,Yosuke Watanuki,sorted_name,,ok
Weitao Xu,53520.0,W. Xu,Weitao Xu,sorted_name,,ok
William Zhang,89602.0,W. Zhang,William Zhang,sorted_name,,ok
Yibing Wu,1849.0,Y. Wu,Yibing Wu,sorted_name,,ok
Xiaoyin Yang,56741.0,X. Yang,Xiaoyin Yang,sorted_name,,ok
Yash Yadav,56054.0,Y. Yadav,Yash Yadav,sorted_name,,ok
Yamato Yukawa,65683.0,Y. Yukawa,Yamato Yukawa,sorted_name,,ok
Yaojie Zeng,14021.0,Y. Zeng,Yaojie Zeng,sorted_name,,ok
Yi Zhou,39862.0,Y. Zhou,Yi Zhou,sorted_name,,ok
Yusuke Yoshikawa,73957.0,Y. Yoshikawa,Yusuke Yoshikawa,sorted_name,,ok
Zhan Zheng,50071.0,Z. Zheng,Zhan Zheng,sorted_name,,ok
Zhizhen Zhang,590.0,Z. Zhang,Zhizhen Zhang,sorted_name,,ok
Zhao Zhao,12909.0,Z. Zhao,Zhao Zhao,sorted_name,,ok
Adria Velazquez Farre,96720.0,F. A. VELAZQUEZ,,fuzzy_score,0.5,
Alejandro Hoyos,67455.0,A. Hayen,Alejandro Hayen,fuzzy_score,0.524,
Alexandru Jecan,,,,,,
Andrej Martin,1056.0,A. Martin,Andres Martin,fuzzy_score,0.75,
Brandon Perez,,,,,,
Carson Baker,61721.0,C. Baker,,fuzzy_score,0.5,
Abdullah Shelbayh,9219.0,A. Shelbayh,Abedallah Shelbayh,fuzzy_score,0.609,checked
Alejandro Mateo Berge Nourescu,67560.0,A. M. Berge N.,Alejandro Berge,fuzzy_score,0.516,checked
Alex Chang,16432.0,A. Chang,Alexander Chang,fuzzy_score,0.588,checked
Ammar Alhogbani,31252.0,A. F. Alhogbani,Faleh Alhogbani Anmar,fuzzy_score,0.5,checked
Chanyeong Oh,53004.0,Chan-Yeong. Oh,Chan-Yeong Oh,fuzzy_score,0.688,checked
Andre Souza,96147.0,A. de Camargo Silva,Andre Souza Pinto de Camargo e Silva,manual,,manual
Alexander Rozin,55609.0,S. Rozin,Sasha Rozin,manual,0.478,manual
Benjamin Torres,10322.0,B. I. Torres Fernandez,Ignacio Torres Fernandez Benjamin,manual,0.667,manual
Daniel Sancho,,,,,,
Danielle Abadia,87727.0,D. Abadia,,fuzzy_score,0.471,
Diego Munoz,63482.0,D. Navia,Eduardo Munoz Navia Diego,fuzzy_score,0.462,
Etienne Teboh,,,,,,
Felipe Assuncao Garla,,,,,,
Felix Raser,95944.0,F. Raser,,fuzzy_score,0.538,
Franco Marini,35839.0,F. Marini,,fuzzy_score,0.533,
Hamidreza Nadaf,,,,,,
Chun Ming Gary Yam,76345.0,C. Yam,Chun-Ming Yam,fuzzy_score,0.737,checked
Coleman Wong,2227.0,C. Wong,Coleman Wong Chak Lam,fuzzy_score,0.619,checked
Daniel Merida,978.0,D. Merida Aguilar,Daniel Merida Aguilar,fuzzy_score,0.636,checked
Denis Spiridon,25278.0,D. C. Spiridon,Constantin Spiridon Denis,fuzzy_score,0.577,checked
Guto Miguel,67442.0,L. A. Miguel,Augusto Miguel Luis,manual,,manual
Inigo Cervantes,,,,,,
Ivan Perez Martin,50820.0,I. Perez,Ivan Perez,fuzzy_score,0.611,
Joao Silva,69090.0,J. D. Silva,Dinis Silva Joao,fuzzy_score,0.647,
Joaquim de Almeida,,,,,,
Johan Tatlot,,,,,,
Kazuki Sugimoto,,,,,,
Kiruthik Kalyaan Annur Senthil Kumar,,,,,,
Lance Lage,,,,,,
Mak Mikovic,54471.0,M. Mikovic,Milos Mikovic,fuzzy_score,0.533,
Ilan Zheng-Xiong Hediger,89693.0,I. Hediger,Ilan Hediger,fuzzy_score,0.542,checked
Imran Daniel Abd Hazli,87958.0,I. D. Abd Hazli,,fuzzy_score,0.48,checked
Jack Patrick Mcgary,89409.0,J. McGary,Jack McGary,fuzzy_score,0.632,checked
Jerry Roddick,35095.0,J. Roddick,,fuzzy_score,0.6,checked
Jin Peng Tang,27725.0,J. Tang,Jinpeng Tang,fuzzy_score,0.667,checked
