place,player,player_key,league,movement,country,points,download_time
1317,Alexander Wagner,6317.0,ATP,up,Austria,6,2026-02-12 02:42:18
1318,Herman Hoeyeraal,70317.0,ATP,up,Norway,6,2026-02-12 02:42:18
1319,Nicaise Muamba,9880.0,ATP,up,Canada,6,2026-02-12 02:42:18
1320,Kazuki Nishiwaki,9655.0,ATP,down,Japan,6,2026-02-12 02:42:18
1321,Vladan Tadic,831.0,ATP,up,Bosnia and Herzegovina,6,2026-02-12 02:42:18
1322,Glib Sekachov,76826.0,ATP,up,Ukraine,6,2026-02-12 02:42:18
1323,Pelle Hartenstein Jonas,38133.0,ATP,up,Germany,6,2026-02-12 02:42:18
1323,Jarno Jans,23376.0,ATP,up,Netherlands,6,2026-02-12 02:42:18
1325,Sebastiano Cocola,78741.0,ATP,up,Italy,6,2026-02-12 02:42:18
1326,Madhwin Kamath,18134.0,ATP,up,India,6,2026-02-12 02:42:18
1327,Antonio Becerra Otarola Ignacio,10318.0,ATP,up,Chile,6,2026-02-12 02:42:18
1327,Jan Klimas,56408.0,ATP,up,Czech Republic,6,2026-02-12 02:42:18
1327,Pablo Paz Juan,1325.0,ATP,up,Argentina,6,2026-02-12 02:42:18
1330,Felipe De Dios,38056.0,ATP,up,Argentina,6,2026-02-12 02:42:18
1331,Cheng Chen Yan,57378.0,ATP,up,Taiwan,6,2026-02-12 02:42:18
1332,Arthur Bonnaud,28511.0,ATP,same,France,6,2026-02-12 02:42:18
1333,Manvydas Balciunas,70648.0,ATP,down,Netherlands,6,2026-02-12 02:42:18
1333,Joe Leather,57896.0,ATP,up,United Kingdom,6,2026-02-12 02:42:18
1335,Conor Gannon,69524.0,ATP,up,Ireland,6,2026-02-12 02:42:18
1336,Noah Lopez Cherubino,50291.0,ATP,up,Spain,6,2026-02-12 02:42:18
1337,Mateo Castaneda,23581.0,ATP,up,Colombia,6,2026-02-12 02:42:18
1338,Tristan Stringer,69941.0,ATP,up,USA,6,2026-02-12 02:42:18
1339,Radovan Michalik,15597.0,ATP,up,Slovakia,6,2026-02-12 02:42:18
1340,James Beaven,60773.0,ATP,up,United Kingdom,6,2026-02-12 02:42:18
1340,Benjamin Hannestad,10142.0,ATP,up,Denmark,6,2026-02-12 02:42:18
1340,Hugo Remondy Pagotto Victor,65080.0,ATP,up,Brazil,6,2026-02-12 02:42:18
1343,Reece Falck,15085.0,ATP,up,New Zealand,6,2026-02-12 02:42:18
1343,Matteo Fondriest,40216.0,ATP,up,Italy,6,2026-02-12 02:42:18
1345,Nico Hipfl,69921.0,ATP,up,Austria,6,2026-02-12 02:42:18
1345,Ferdinand Livet Novkirichka,68450.0,ATP,up,France,6,2026-02-12 02:42:18
1345,Lucca Pinto,13924.0,ATP,up,Brazil,6,2026-02-12 02:42:18
1348,Charles Chen,,ATP,up,China,6,2026-02-12 02:42:18
1349,Manel Lazaro Juncadella,70517.0,ATP,up,Spain,6,2026-02-12 02:42:18
1350,Cleeve Harper,5771.0,ATP,up,Canada,5,2026-02-12 02:42:18
1351,Santiago Lora,23673.0,ATP,up,Bolivia,5,2026-02-12 02:42:18
1351,Iiro Vasa,9934.0,ATP,down,Finland,5,2026-02-12 02:42:18
1353,Jagger Leach,58210.0,ATP,up,USA,5,2026-02-12 02:42:18
1354,James Hopper,12717.0,ATP,up,United Kingdom,5,2026-02-12 02:42:18
1354,Jeremy Jin,10214.0,ATP,up,Australia,5,2026-02-12 02:42:18
1354,Jaden Weekes,10861.0,ATP,up,Canada,5,2026-02-12 02:42:18
1357,Theodor Alexandrescou Yannick,68659.0,ATP,up,France,5,2026-02-12 02:42:18
1358,Luc Koenig,14347.0,ATP,up,United Kingdom,5,2026-02-12 02:42:18
1358,Alexey Zakharov,9948.0,ATP,up,World,5,2026-02-12 02:42:18
1360,Edoardo Cherie Ligniere,37935.0,ATP,up,Italy,5,2026-02-12 02:42:18
1360,Frazier Rengifo,23580.0,ATP,up,Colombia,5,2026-02-12 02:42:18
1360,Jeremy Zhang,10870.0,ATP,up,Australia,5,2026-02-12 02:42:18
1363,Adil Kalyanpur,775.0,ATP,up,India,5,2026-02-12 02:42:18
1364,Asahi Harazaki,10864.0,ATP,up,Japan,5,2026-02-12 02:42:18
1364,Pawel Juszczak,1190.0,ATP,up,Poland,5,2026-02-12 02:42:18
1366,Saki Tange,82198.0,ATP,up,Japan,5,2026-02-12 02:42:18
1367,Alessio Vasquez,38134.0,ATP,up,Germany,5,2026-02-12 02:42:18
1368,Jaesung Choe,69052.0,ATP,up,South Korea,5,2026-02-12 02:42:18
1369,Alexander Frusina,22430.0,ATP,up,USA,5,2026-02-12 02:42:18
1370,William Jansen,37890.0,ATP,up,United Kingdom,5,2026-02-12 02:42:18
1370,Amir Milushev,55761.0,ATP,up,Uzbekistan,5,2026-02-12 02:42:18
1372,Charlelie Cosnet,9208.0,ATP,up,France,5,2026-02-12 02:42:18
1372,Horia Haita Stefan,63401.0,ATP,up,Romania,5,2026-02-12 02:42:18
1372,Damien Salvestre,19894.0,ATP,down,France,5,2026-02-12 02:42:18
1375,Anton Arzhankin,86675.0,ATP,up,World,5,2026-02-12 02:42:18
1375,Leonardo Borrelli,60965.0,ATP,up,Italy,5,2026-02-12 02:42:18
1377,Vardan Manukyan,55114.0,ATP,up,World,5,2026-02-12 02:42:18
1377,William Mirarchi,81689.0,ATP,up,Italy,5,2026-02-12 02:42:18
1377,Konstantin Zhzhenov,9231.0,ATP,up,World,5,2026-02-12 02:42:18
1380,Toshiki Karigyo,81134.0,ATP,up,Japan,5,2026-02-12 02:42:18
1380,Peetu Pohjola,37920.0,ATP,up,Finland,5,2026-02-12 02:42:18
1382,Bill Chan,63395.0,ATP,up,Singapore,5,2026-02-12 02:42:18
1383,Uladzimir Ignatik,7491.0,ATP,up,World,5,2026-02-12 02:42:18
1384,Alexis Gurmendi,63093.0,ATP,up,Argentina,5,2026-02-12 02:42:18
1385,Gilberto Ravasio,84713.0,ATP,up,Italy,5,2026-02-12 02:42:18
1386,Yua Taka,52574.0,ATP,up,Japan,5,2026-02-12 02:42:18
1387,Xiaoyin Yang,56741.0,ATP,up,China,5,2026-02-12 02:42:18
1388,Pranav Kumar,38138.0,ATP,up,USA,5,2026-02-12 02:42:18
1389,Yuttana Charoenphon,14459.0,ATP,up,Thailand,5,2026-02-12 02:42:18
1389,Lucca Liu,73579.0,ATP,up,USA,5,2026-02-12 02:42:18
1391,Julian Werner Elias,74278.0,ATP,up,Germany,5,2026-02-12 02:42:18
1392,Kuzey Cekirge,973.0,ATP,up,Turkey,5,2026-02-12 02:42:18
1392,Alexandru Chirita Ioan,40131.0,ATP,up,Romania,5,2026-02-12 02:42:18
1392,Alexandre Reco,12894.0,ATP,up,France,5,2026-02-12 02:42:18
1392,Pablo Trochu,38049.0,ATP,up,France,5,2026-02-12 02:42:18
1396,Nick Chappell,1255.0,ATP,up,USA,5,2026-02-12 02:42:18
1396,Mac Visser,78369.0,ATP,up,Netherlands,5,2026-02-12 02:42:18
1398,Rodolfo Jauregui Sainz De Rozas,38843.0,ATP,up,Mexico,5,2026-02-12 02:42:18
1399,Daniel Khazime,58964.0,ATP,up,World,5,2026-02-12 02:42:18
1399,Gabriele Volpi,64524.0,ATP,up,Italy,5,2026-02-12 02:42:18
1401,Toprak Avcibasi,40219.0,ATP,up,Turkey,5,2026-02-12 02:42:18
1402,Richard Antoni,83883.0,ATP,up,Germany,5,2026-02-12 02:42:18
1403,Gabor Hornung,32300.0,ATP,up,Hungary,5,2026-02-12 02:42:18
1404,Gian Gruenig,73133.0,ATP,up,Switzerland,5,2026-02-12 02:42:18
1404,Kacper Knitter,74207.0,ATP,up,Poland,5,2026-02-12 02:42:18
1406,Kylian Collignon,54522.0,ATP,up,Belgium,5,2026-02-12 02:42:18
1406,Fanming Meng,87025.0,ATP,up,China,5,2026-02-12 02:42:18
1406,Lasse Poertner,57545.0,ATP,up,Germany,5,2026-02-12 02:42:18
1406,Vuk Radjenovic,38985.0,ATP,up,Serbia,5,2026-02-12 02:42:18
1410,Gabriele Crivellaro,87125.0,ATP,up,Italy,5,2026-02-12 02:42:18
1410,Aditya Vishal Balsekar,37953.0,ATP,down,India,5,2026-02-12 02:42:18
1412,Alan Wazny,71082.0,ATP,up,Poland,5,2026-02-12 02:42:18
1413,Patricio Alvarado,37929.0,ATP,up,Ecuador,5,2026-02-12 02:42:18
1413,Hiromasa Koyama,78931.0,ATP,up,Japan,5,2026-02-12 02:42:18
1413,Naoki Tajima,2453.0,ATP,up,Japan,5,2026-02-12 02:42:18
1416,Luca Fantini,20905.0,ATP,up,Italy,5,2026-02-12 02:42:18
1416,Joshua Peck,9190.0,ATP,down,Canada,5,2026-02-12 02:42:18
1416,Luka Talan Lopatic,62392.0,ATP,up,Slovenia,5,2026-02-12 02:42:18
1419,Melih Anavatan,68069.0,ATP,down,Turkey,5,2026-02-12 02:42:18
1419,Alessandro Battiston,68379.0,ATP,up,Italy,5,2026-02-12 02:42:18
1421,Louis Van Herck,54685.0,ATP,up,Luxembourg,5,2026-02-12 02:42:18
1422,Francesco Ferrari,37856.0,ATP,up,Italy,5,2026-02-12 02:42:18
1423,Michael Gloeckler,936.0,ATP,up,Austria,5,2026-02-12 02:42:18
1424,Daniel Uta,55174.0,ATP,up,Romania,5,2026-02-12 02:42:18
1425,Ioannis Kountourakis,732.0,ATP,up,Greece,5,2026-02-12 02:42:18
1426,Andrea Bacaloni,38115.0,ATP,up,Italy,5,2026-02-12 02:42:18
1427,Alexey Aleshchev,49576.0,ATP,up,World,5,2026-02-12 02:42:18
1427,Nikita Ianin,23831.0,ATP,up,World,5,2026-02-12 02:42:18
1429,Aleksi Lofman,12968.0,ATP,up,Finland,4,2026-02-12 02:42:18
1429,Amirkhamza Nasridinov,62411.0,ATP,up,World,4,2026-02-12 02:42:18
1429,Kaito Uesugi,37934.0,ATP,up,Japan,4,2026-02-12 02:42:18
1432,Hugo Car,71902.0,ATP,up,France,4,2026-02-12 02:42:18
1433,Takeru Yuzuki,26927.0,ATP,up,Japan,4,2026-02-12 02:42:18
1434,Hugo Coquelin,9361.0,ATP,up,United Kingdom,4,2026-02-12 02:42:18
1434,Sebastian Eriksson,40059.0,ATP,up,Sweden,4,2026-02-12 02:42:18
1434,Muzammil Murtaza,54465.0,ATP,up,Pakistan,4,2026-02-12 02:42:18
1434,Azuma Visaya,9384.0,ATP,up,USA,4,2026-02-12 02:42:18
1438,Corey Craig,6489.0,ATP,up,USA,4,2026-02-12 02:42:18
1438,Sander Jong,39928.0,ATP,down,Netherlands,4,2026-02-12 02:42:18
1440,James Connel,54463.0,ATP,up,United Kingdom,4,2026-02-12 02:42:18
1441,Cesar Cruz,86761.0,ATP,up,El Salvador,4,2026-02-12 02:42:18
1441,Andrew Johnson,32064.0,ATP,down,USA,4,2026-02-12 02:42:18
1441,Bryce Nakashima,1249.0,ATP,up,USA,4,2026-02-12 02:42:18
1444,Paul Barbier Gazeu,26613.0,ATP,up,France,4,2026-02-12 02:42:18
1444,Sho Katayama,3801.0,ATP,up,Japan,4,2026-02-12 02:42:18
1444,Timo Legout,916.0,ATP,up,France,4,2026-02-12 02:42:18
1447,Stepan Baum,49042.0,ATP,up,Czech Republic,4,2026-02-12 02:42:18
1447,Nicola Kuhn,583.0,ATP,up,Germany,4,2026-02-12 02:42:18
1447,Hugo Maia,37997.0,ATP,up,Portugal,4,2026-02-12 02:42:18
1447,Laurence Teunissen,87316.0,ATP,down,Netherlands,4,2026-02-12 02:42:18
1451,Moritz Kudernatsch,68003.0,ATP,up,Germany,4,2026-02-12 02:42:18
1452,Walid Ahouda,791.0,ATP,up,Morocco,4,2026-02-12 02:42:18
1452,Anton Chekhov,6838.0,ATP,up,World,4,2026-02-12 02:42:18
1452,Emanuel Ivanisevic,68656.0,ATP,up,Croatia,4,2026-02-12 02:42:18
1455,Vasco Leote Prata,38113.0,ATP,up,Portugal,4,2026-02-12 02:42:18
1456,Dax Donders,18978.0,ATP,up,Netherlands,4,2026-02-12 02:42:18
1456,Diego Jarry Fillol,69945.0,ATP,up,Chile,4,2026-02-12 02:42:18
1456,Alberto Lim,61208.0,ATP,up,Philippines,4,2026-02-12 02:42:18
1459,Nicola Rispoli,61070.0,ATP,up,Italy,4,2026-02-12 02:42:18
1460,Congsup Congcar,7210.0,ATP,up,Thailand,4,2026-02-12 02:42:18
1460,Romain Gales,13250.0,ATP,up,France,4,2026-02-12 02:42:18
1460,Raghav Jaisinghani,38050.0,ATP,down,India,4,2026-02-12 02:42:18
1460,Davide Pontoglio,2246.0,ATP,up,Italy,4,2026-02-12 02:42:18
1460,Kase Schinnerer,68733.0,ATP,up,USA,4,2026-02-12 02:42:18
1465,Arjun Rathi,38218.0,ATP,down,India,4,2026-02-12 02:42:18
1466,Udit Kamboj,77031.0,ATP,up,India,4,2026-02-12 02:42:18
1467,Ko Suzuki,23191.0,ATP,up,Japan,4,2026-02-12 02:42:18
1468,David Naharro,39194.0,ATP,up,Spain,4,2026-02-12 02:42:18
1468,Dian Nedev,19427.0,ATP,up,Bulgaria,4,2026-02-12 02:42:18
1468,Aleksander Orlikowski,9237.0,ATP,up,Poland,4,2026-02-12 02:42:18
1471,Liam Branger,39079.0,ATP,up,France,4,2026-02-12 02:42:18
1471,Shu Muto,76395.0,ATP,down,Japan,4,2026-02-12 02:42:18
1471,Zane Stevens,63411.0,ATP,up,Australia,4,2026-02-12 02:42:18
1471,Timeo Trufelli,61033.0,ATP,up,France,4,2026-02-12 02:42:18
1475,Gustavo Albieri,81594.0,ATP,up,Brazil,4,2026-02-12 02:42:18
1476,Vladimir Bazilevskiy,40157.0,ATP,up,Israel,4,2026-02-12 02:42:18
1476,Bautista De La Pena,65126.0,ATP,up,Chile,4,2026-02-12 02:42:18
1476,Oskari Eerola,86805.0,ATP,up,Finland,4,2026-02-12 02:42:18
1476,Grundtvig Jorgensen Sebastian,69469.0,ATP,up,Denmark,4,2026-02-12 02:42:18
1480,Rafael Giotis,672.0,ATP,up,Germany,4,2026-02-12 02:42:18
1480,Yunseok Jang,38065.0,ATP,up,South Korea,4,2026-02-12 02:42:18
1480,Lingxi Zhao,80929.0,ATP,up,China,4,2026-02-12 02:42:18
1483,Pijus Vaitiekunas,19216.0,ATP,up,Lithuania,4,2026-02-12 02:42:18
1484,Florin Breazu Matei,57892.0,ATP,up,Romania,4,2026-02-12 02:42:18
1484,Jirat Navasirisomboon,9829.0,ATP,up,Thailand,4,2026-02-12 02:42:18
1484,Florin Pop Darius,52236.0,ATP,up,Romania,4,2026-02-12 02:42:18
1484,Ignacio Torres Fernandez Benjamin,10322.0,ATP,up,Chile,4,2026-02-12 02:42:18
1484,Fons Van Sambeek,38110.0,ATP,up,Netherlands,4,2026-02-12 02:42:18
1489,Alessandro Coccioli,40221.0,ATP,up,Italy,4,2026-02-12 02:42:18
1489,Valentin Garay,50788.0,ATP,up,Argentina,4,2026-02-12 02:42:18
1489,Sergio Planella Hernandez,74773.0,ATP,down,Spain,4,2026-02-12 02:42:18
1489,Esteban Rico Arias Nicolas,23091.0,ATP,down,Colombia,4,2026-02-12 02:42:18
1489,Gray Voelzke,83187.0,ATP,up,USA,4,2026-02-12 02:42:18
1494,Arthur Bellegy,69973.0,ATP,up,France,4,2026-02-12 02:42:18
1494,Richard Zusman,2490.0,ATP,up,USA,4,2026-02-12 02:42:18
1496,Maikel De Boes,13126.0,ATP,up,Belgium,4,2026-02-12 02:42:18
1497,Nemanja Malesevic,19404.0,ATP,up,Bosnia and Herzegovina,4,2026-02-12 02:42:18
1497,Weiwen Pan,75604.0,ATP,up,China,4,2026-02-12 02:42:18
1499,Alexis Canter,1236.0,ATP,up,United Kingdom,4,2026-02-12 02:42:18
1499,Kevin Edengren,62412.0,ATP,up,Sweden,4,2026-02-12 02:42:18
1499,Riku Takahata,,ATP,up,Japan,4,2026-02-12 02:42:18
1502,Xavi Palomar,83913.0,ATP,up,Spain,4,2026-02-12 02:42:18
1503,Jack Bruce-Smith,65354.0,ATP,up,Australia,4,2026-02-12 02:42:18
1503,Antoni Fabre,90113.0,ATP,up,France,4,2026-02-12 02:42:18
1505,Jose Bianchi Juan,69529.0,ATP,up,Venezuela,4,2026-02-12 02:42:18
1505,Cristian Breazu Vlad,38012.0,ATP,up,Romania,4,2026-02-12 02:42:18
1505,Antonio Voljavec,50679.0,ATP,up,Croatia,4,2026-02-12 02:42:18
1508,Luca Cervantes Tomas,970.0,ATP,up,Mexico,4,2026-02-12 02:42:18
1508,Oren Vasser,38075.0,ATP,up,USA,4,2026-02-12 02:42:18
1510,Roman Kharlamov,75803.0,ATP,up,World,4,2026-02-12 02:42:18
1510,Daniel Verbeek,10842.0,ATP,up,Netherlands,4,2026-02-12 02:42:18
1512,Tanguy Genier,58020.0,ATP,up,Switzerland,4,2026-02-12 02:42:18
1512,Alejandro Lopez Escribano,55549.0,ATP,up,Spain,4,2026-02-12 02:42:18
1514,Filippo Mazzola,52609.0,ATP,up,Italy,4,2026-02-12 02:42:18
1514,Jonathan Mridha,2500.0,ATP,up,Sweden,4,2026-02-12 02:42:18
1516,Credit Chaiyarin,21983.0,ATP,up,Thailand,4,2026-02-12 02:42:18
1517,Aaron Funk,57709.0,ATP,up,Germany,4,2026-02-12 02:42:18
1517,Fumin Jiang,80790.0,ATP,up,China,4,2026-02-12 02:42:18
1519,Alexandru Coman Mihai,37891.0,ATP,up,Romania,4,2026-02-12 02:42:18
1520,Yassine Smiej,54521.0,ATP,up,Morocco,4,2026-02-12 02:42:18
1521,Daniel Batista,10376.0,ATP,up,Portugal,4,2026-02-12 02:42:18
1522,Guido Andreozzi,2960.0,ATP,up,Argentina,3,2026-02-12 02:42:18
1522,Thomas Byers Loren,38268.0,ATP,up,USA,3,2026-02-12 02:42:18
1522,Luciano Carraro,10024.0,ATP,up,Italy,3,2026-02-12 02:42:18
1522,Samir Iftikhar,10224.0,ATP,up,Pakistan,3,2026-02-12 02:42:18
1522,Yousaf Khalil,74517.0,ATP,up,Pakistan,3,2026-02-12 02:42:18
1522,Lucas Miedler,1210.0,ATP,up,Austria,3,2026-02-12 02:42:18
1522,Siphosothando Montsi,12708.0,ATP,up,South Africa,3,2026-02-12 02:42:18
1522,Patrik Niklas-Salminen,761.0,ATP,up,Finland,3,2026-02-12 02:42:18
1522,Reese Stalder,9028.0,ATP,up,USA,3,2026-02-12 02:42:18
1522,Patrik Trhac,87998.0,ATP,up,USA,3,2026-02-12 02:42:18
1522,Antoine Vincent,23250.0,ATP,up,France,3,2026-02-12 02:42:18
1533,Kelly Giese,86770.0,ATP,up,USA,3,2026-02-12 02:42:18
1533,Adit Sinha,18085.0,ATP,up,USA,3,2026-02-12 02:42:18
1535,Boris Arias,2213.0,ATP,up,Bolivia,3,2026-02-12 02:42:18
1535,Justin Barki,49889.0,ATP,up,Indonesia,3,2026-02-12 02:42:18
1535,Samuel Brosset,10526.0,ATP,up,France,3,2026-02-12 02:42:18
1535,Matisse Farzam,67513.0,ATP,up,USA,3,2026-02-12 02:42:18
1535,Theo Herrmann,72360.0,ATP,up,France,3,2026-02-12 02:42:18
1535,Thijmen Loof,13374.0,ATP,up,Netherlands,3,2026-02-12 02:42:18
1535,Will Mayew,52053.0,ATP,up,USA,3,2026-02-12 02:42:18
1535,Oliver Ojakaar,52071.0,ATP,up,Estonia,3,2026-02-12 02:42:18
1535,Daniel Phillips,54047.0,ATP,up,Bermuda,3,2026-02-12 02:42:18
1535,Nikolas Stoot Donald,92862.0,ATP,up,USA,3,2026-02-12 02:42:18
1545,Damien Clerc,83932.0,ATP,up,France,3,2026-02-12 02:42:18
1545,Tom Hands,8167.0,ATP,up,United Kingdom,3,2026-02-12 02:42:18
1547,Wissam Abderrahman,1948.0,ATP,up,Tunisia,3,2026-02-12 02:42:18
1547,Yusuf Khamis,39535.0,ATP,up,Egypt,3,2026-02-12 02:42:18
1547,Weiyi Kong,71493.0,ATP,up,China,3,2026-02-12 02:42:18
1547,Alexander Razeghi,9516.0,ATP,up,USA,3,2026-02-12 02:42:18
1547,Hudson Rivera,37899.0,ATP,up,USA,3,2026-02-12 02:42:18
1547,Isac Stroemberg,40174.0,ATP,up,Sweden,3,2026-02-12 02:42:18
1553,Oscar Brown,94111.0,ATP,up,United Kingdom,3,2026-02-12 02:42:18
1553,Ymerali Ibraimi,78978.0,ATP,up,Australia,3,2026-02-12 02:42:18
1555,Deney Wassermann,661.0,ATP,up,Netherlands,3,2026-02-12 02:42:18
1556,Siwanat Auytayakul,55035.0,ATP,up,Thailand,3,2026-02-12 02:42:18
1556,John Bothma,69709.0,ATP,up,South Africa,3,2026-02-12 02:42:18
1556,Stefan Latinovic,54682.0,ATP,up,Serbia,3,2026-02-12 02:42:18
1556,Maciej Rajski,2099.0,ATP,up,Poland,3,2026-02-12 02:42:18
1556,Timofey Stepanov,38062.0,ATP,up,Switzerland,3,2026-02-12 02:42:18
1561,Nathan Cox,84737.0,ATP,up,USA,3,2026-02-12 02:42:18
1561,Felipe Dreer,83801.0,ATP,up,Argentina,3,2026-02-12 02:42:18
1561,Milad Fahim Ilyas,67947.0,ATP,up,Morocco,3,2026-02-12 02:42:18
1561,Sean Hodkin,2512.0,ATP,down,United Kingdom,3,2026-02-12 02:42:18
1561,Yazid Lahjomri,85183.0,ATP,up,Morocco,3,2026-02-12 02:42:18
1561,Clement Lemire,52678.0,ATP,up,France,3,2026-02-12 02:42:18
1567,Leo Lagarrigue,64960.0,ATP,up,France,3,2026-02-12 02:42:18
1568,Ryan Augusto dos Santos,37940.0,ATP,up,Brazil,3,2026-02-12 02:42:18
1568,Achilles Belkovics,68441.0,ATP,up,Hungary,3,2026-02-12 02:42:18
1568,Ronit Karki,73842.0,ATP,down,USA,3,2026-02-12 02:42:18
1568,Alex Kobelt,11761.0,ATP,down,USA,3,2026-02-12 02:42:18
1568,Arvid Nordquist,2216.0,ATP,up,Sweden,3,2026-02-12 02:42:18
1568,Matthew Rankin,10856.0,ATP,up,United Kingdom,3,2026-02-12 02:42:18
1574,Niccolo Baroni,25726.0,ATP,up,Italy,3,2026-02-12 02:42:18
1574,Nishok Kumaran Bharath,14544.0,ATP,up,India,3,2026-02-12 02:42:18
1574,Arthur Laborde,57773.0,ATP,up,Switzerland,3,2026-02-12 02:42:18
1574,Bogdan Pavel,15838.0,ATP,up,Romania,3,2026-02-12 02:42:18
1574,Mathys Picard,92463.0,ATP,up,France,3,2026-02-12 02:42:18
1574,Yu Tanaka,9521.0,ATP,up,Japan,3,2026-02-12 02:42:18
1580,Thomas Gerbaud,66956.0,ATP,up,France,3,2026-02-12 02:42:18
1581,Enrique Carrascosa Diaz,80300.0,ATP,up,Spain,3,2026-02-12 02:42:18
1581,Amine Jamji,81473.0,ATP,up,Morocco,3,2026-02-12 02:42:18
1581,Mickael Kaouk,68730.0,ATP,up,France,3,2026-02-12 02:42:18
1581,Dominick Mosejczuk,73861.0,ATP,up,USA,3,2026-02-12 02:42:18
1581,Ainius Sabaliauskas,21543.0,ATP,up,Lithuania,3,2026-02-12 02:42:18
1586,Leonardo Angeloni,81139.0,ATP,up,Italy,3,2026-02-12 02:42:18
1586,Sekou Bangoura,2921.0,ATP,up,USA,3,2026-02-12 02:42:18
1586,Noah Brownrigg,81132.0,ATP,up,Australia,3,2026-02-12 02:42:18
1586,Mahmoud Chetouane,89864.0,ATP,up,Tunisia,3,2026-02-12 02:42:18
1586,Valentin Guadagno,77366.0,ATP,up,Argentina,3,2026-02-12 02:42:18
1586,Patrik Homola,60457.0,ATP,up,Czech Republic,3,2026-02-12 02:42:18
1586,Augusto Miguel Luis,67442.0,ATP,up,Brazil,3,2026-02-12 02:42:18
1586,Mattia Nannelli,76611.0,ATP,up,Italy,3,2026-02-12 02:42:18
1586,Stevan Popovic,38120.0,ATP,up,Germany,3,2026-02-12 02:42:18
1586,Iker Urribarrens Ramirez,50072.0,ATP,up,Spain,3,2026-02-12 02:42:18
1596,Gabriele Vulpitta,52676.0,ATP,up,Italy,3,2026-02-12 02:42:18
1597,Artem Bogomolov,75802.0,ATP,up,World,3,2026-02-12 02:42:18
1597,Emirhan Bulut,39051.0,ATP,up,Turkey,3,2026-02-12 02:42:18
1597,Jake Dembo,95207.0,ATP,up,Australia,3,2026-02-12 02:42:18
1597,Benjamin Gusic Wan,28614.0,ATP,down,United Kingdom,3,2026-02-12 02:42:18
1597,Tilen Kovac,65987.0,ATP,up,Slovenia,3,2026-02-12 02:42:18
1597,Edoardo Zanada,21852.0,ATP,up,Italy,3,2026-02-12 02:42:18
1603,Viktor Jovic,841.0,ATP,up,Serbia,3,2026-02-12 02:42:18
1603,Nikos Lehmann,55031.0,ATP,up,Argentina,3,2026-02-12 02:42:18
1603,Zekai Li,879.0,ATP,up,China,3,2026-02-12 02:42:18
1603,Michalis Sakellaridis,17584.0,ATP,up,Greece,3,2026-02-12 02:42:18
1607,Christopher Papa,54742.0,ATP,up,USA,3,2026-02-12 02:42:18
1608,Vito Dell'Elba,39003.0,ATP,up,Italy,3,2026-02-12 02:42:18
1608,Benjamin Willwerth,73862.0,ATP,up,USA,3,2026-02-12 02:42:18
1610,Alex Finkelstein,60823.0,ATP,up,USA,3,2026-02-12 02:42:18
1610,David Fix,55061.0,ATP,up,Germany,3,2026-02-12 02:42:18
1610,Chun-Chien Hou,72232.0,ATP,up,Taiwan,3,2026-02-12 02:42:18
1610,Pierre-Jo Kamendje Stephane,76952.0,ATP,up,Canada,3,2026-02-12 02:42:18
1610,Noah Karma,68927.0,ATP,up,Switzerland,3,2026-02-12 02:42:18
1610,Matteo Lavizzari,38879.0,ATP,up,Switzerland,3,2026-02-12 02:42:18
1610,Silvio Mencaglia,74710.0,ATP,up,Italy,3,2026-02-12 02:42:18
1610,Nik Mikovic,51377.0,ATP,up,Slovenia,3,2026-02-12 02:42:18
1610,Claudiu Schinteie Gheorghe,40083.0,ATP,up,Romania,3,2026-02-12 02:42:18
1610,Darrshan Suresh,27347.0,ATP,up,Malaysia,3,2026-02-12 02:42:18
1620,Ryotaro Matsumura,14236.0,ATP,up,Japan,3,2026-02-12 02:42:18
1620,Andrea Paolini,68143.0,ATP,up,Italy,3,2026-02-12 02:42:18
1622,Hitesh Chauhan,65717.0,ATP,down,India,3,2026-02-12 02:42:18
1622,Valentino Grippo,74381.0,ATP,same,Argentina,3,2026-02-12 02:42:18
1622,Haoyuan Huang,714.0,ATP,same,China,3,2026-02-12 02:42:18
1622,Ajay Malik,23375.0,ATP,same,India,3,2026-02-12 02:42:18
1622,Aleksa Pisaric,39023.0,ATP,same,Serbia,3,2026-02-12 02:42:18
1622,Aristarkh Safonov,14519.0,ATP,same,World,3,2026-02-12 02:42:18
1622,Federico Valle,38982.0,ATP,same,Italy,3,2026-02-12 02:42:18
1629,Jonas Gundacker,69497.0,ATP,down,Austria,3,2026-02-12 02:42:18
1629,Ye Hongyu,49384.0,ATP,down,China,3,2026-02-12 02:42:18
1629,Stijn Pel,28070.0,ATP,down,Netherlands,3,2026-02-12 02:42:18
1629,Alexander Zgirovsky,14516.0,ATP,up,World,3,2026-02-12 02:42:18
1633,Rocco Piatti,39914.0,ATP,up,Monaco,3,2026-02-12 02:42:18
1634,Daniel Domingos,69999.0,ATP,down,Angola,3,2026-02-12 02:42:18
1635,Jiri Cizek,38953.0,ATP,down,Czech Republic,3,2026-02-12 02:42:18
1635,Adam Farag-Cao,75349.0,ATP,up,Canada,3,2026-02-12 02:42:18
1635,Zhengyu Sun,8667.0,ATP,down,China,3,2026-02-12 02:42:18
1635,Mariano Tammaro,11979.0,ATP,down,Italy,3,2026-02-12 02:42:18
1639,Nicolas Robert,82785.0,ATP,up,France,3,2026-02-12 02:42:18
