player_name,player_key
M. Hoffmann,56111
L. Kung,139
Bosio/ Martin Manzano,87049
Forti/ Oradini,88422
Sciahbasi/ Seghetti,88424
Perego/ Rahmani,88426
Bocchi/ Cooper,88428
Scomparin/ Toffanin,88429
Cuenin/ Jakubovic,88430
Noce/ Tadic,88431
Jeran/ Vetrih,29557
Hediger/ Jakupi,88433
Thomas/ Venger,88435
Casanova/ Parizzia,79614
Lee/ Lin,64361
Hoogland/ Voisin,88436
Hsieh/ Mochizuki,88437
Kumasaka/ Saitoh,88439
Bojica/ Szabo,26820
Kulambayeva/ Simion,88447
R. N. Huang,56904
J. Choe,69052
Y. Jang,38065
Y. Xia,78928
J. D. Tan,87027
D. Vishenchuk Vishenko,88799
N. Noikor,38237
R. Minakata,84030
M. Malaszszak,56784
T. Longwe-Smit,63094
S. Chu,38287
C. Chaiyarin,21983
K. Koaykul,13537
Y. Tomida,63403
C. Kaewka,88800
T. Yongmod,88801
Han Seon Yong/Vardhan,88803
Masabayashi/ Sim,88805
Zhang/ Mingzhou,84053
Longwe-Smit/ Ryan Ziegann,88808
Aggarwal/ Chu,88809
Kitthachok/ Majoli Maggioli,88811
A. Khuda,88812
D. Uta,55174
M. Furlanetto,9466
J. Borsoi,87117
A. Cuceu,39019
J. Karlsson Wistrand,38069
K. Friberg,759
N. Guttau,6023
T. Van Zijl,54736
O. Bredschneijder,88813
Y. Sborowsky,76980
J. Opitz,23522
J. Sadzik,88816
F. Lechno-Wasiutynski,53799
M. Pawelski,14023
Y. Penkner,87137
M. Gloeckler,936
A. Chayka,59293
E. Pleshivtsev,62037
N. Hipfl,69921
K. Sherif Abdellatif Abdo,90114
J. Pimenta,85609
H. Pierre,13253
Y. Smiej,54521
F. Rengifo,23580
S. D'Agostino,29714
G. Fonio,1855
G. Stella,88819
L. Parenti,54265
V. Martishev,83886
M. Vetrih,38260
L. Iemmi,88820
V. Mohar,69092
N. Lemieux-Monette,88822
R. N. Christiansen,69483
J. Maute,736
A. Easwaramurthi,99
K. Laskutova,7190
D. Aydemir,79909
M. Golovina,51418
E. Gurianova,88825
A. Zaparyniuk,66833
A. Casari,84075
S. Dement,76418
I. Cherny,52424
C. Gallardo Guevara,16110
A. Pozarenko,52629
L. San Jose,88827
N. Torner Sensano,75094
J. Millan Tejedor,90186
S. Y. Choi,74867
Y. Hsieh,5248
J. Kolodynska,199
C. Muramatsu,5343
E. Park,24520
L. Mosimann,69213
A. Trasca,84310
F. Heddar,66134
E. Van Poppel,13203
S. Pantelic,39860
Y. Morderger,1830
S. Erler,58749
T. Morderger,1997
V. Sandberg,1006
K. Coppez,66485
L. Claeys,68070
C. Narti,88830
T. Gadamauri,80301
Uta/ Vanta,88833
Gannon/ Hudd,88835
Ivarsson/ Minasyan,88837
Alujas/ Van Herck,88840
Bennani/ Bennour Dit Sahli,88844
Papamalamis/ Trifi,88846
Donnet/ Murgett,88848
Gasanov/ Shvangiradze,80636
Balj/ Kostic,88851
Golovina/ Panshina,88854
Denisenko/ Kapcia,88856
Atay/ Villet,88858
Costa/ Kijima,88860
Bestetti/ Gudelj,88862
Ahn/ Yakovleva,88863
Koller/ Stamatova,76166
Bianchi/ Mosimann,88864
Ansari/ Verster,88866
De Koning/ Tran,88868
Lemaitre/ Smith,88869
Morisaki/ Omae,48910
Rothensteiner/ Wagner,75137
Bryson/ De Ezcurra,88874
Bubelyte/ Gorska,88876
Nagy/ Sevcikova,73322
Y. Yang,1384
Ayala/ Grassi,72708
Mandelikova/ Toma,88881
Rodero/ Soto Neira,88882
Konishi/ Leon,73445
Romero/ Vergara Rivera,88883
Lisboa/ Zouein Yanez,90288
Bulbarella/ Kawano Cho,88886
Mercier/ Pawar,88888
Hoskins/ Sharma,88890
Ockernahl/ Ockernahl,88892
Siniakova/ Townsend,67740
McMillin/ Muza,92581
Ansari/ Daavettila,92378
Bennemann/ Nilsson,92702
Gales/ Gogineni,92732
Arutiunian/ Loncarevic,92734
Martinez Serrano/ Novansky,92736
Basel/ Covato,92755
Morales Gutierrez/ Palafox,92875
Perez/ Sanchez,89459
Hernandez/ Tunas,80502
N. Yoshimoto,53278
E. Ribeiro,6712
Duncan/ MacKinlay,33463
Gadamauri/ Mbithi,92646
Stevenson/ van Wyk,92649
De Stefano/ Kabbaj,92695
Szabo/ Zhabrailova,92824
Doumbia/ Reboul,1838
Jackson/ Lewis,92825
Chirico/ Liu,92826
Mandlik/ Zarazua,92829
Fossa Huergo/ Gorgodze,90896
Pieri/ Smith,92833
R. Jauregui Sainz De Rozas,38843
Cigarran/ Wendler Filho,92728
Agamenone/ Sanchez Izquierdo,92652
Mansilla Diez/ Winter Lopez,2319
Hindova/ Kovackova,92843
Gajdosova/ Petruzelova,92697
Dvorackova/ Sevcikova,65560
N. Djokovic,1905
K. Mayo,5770
Boitan/ Poulsen Brostrom,92722
Augusto dos Santos/ Carvalho,92727
Biolay/ Mandelikova,90021
Kozlov/ Kozlov,65778
Andrienko/ Zhiyenbayeva,92854
Kamper Malmkjaer/ Poling,92855
Crocker/ Gagnon,92747
Adrover Gallego/ Rossini,76275
P. Jovanovic,37949
Britez Risso/ Gonzalez Ibanez,92860
R. Itaya,59573
Alves/ Ribeiro,34446
Huesler/ Johns,92563
Basing/ Matsuda,89353
Nedunchezhiyan/ Veldheer,92567
Alcantara/ Castelnuovo,92570
Kawamura/ Sema,92592
Saito/ Shimizu,51304
Sato/ Shimizu,46619
Mushika Mio/Yuan,92594
Cervantes/ Cukierman,87106
Lammons/ Rojer,89738
Hsieh/ Santillan,90299
Gille/ Verbeek,90887
Harper/ Stevenson,66600
Cornea/ Serdarusic,92579
E. Ruusuvuori,1770
D. Bredberg Canizares,85919
S. Lam,32562
N. Torner Sensano,74878
Natal/ Ros Parres,92664
Bouzo Zanotti/ Steur,91016
Dols/ Ferrer Perez,78324
Cembranos/ Sawant,92786
P. Praefke,13085
M. Bougrat,14109
Argyrokastriti/ Sakellaridi,92796
O. Font,65792
P. Delage,778
A. Gabriel,79399
M. Lauva,92799
F. Norin,38948
V. Yushchenko,1005
K. M. Job,38136
M. Leclercq,38971
V. Pohle,55087
K. Ruchkina,90809
Apostol/ Tomescu,86885
Manukyan/ Shin,91566
Pleshivtsev/ Yilmaz,92620
Amiraghyan/ Kumru,92657
Cucu/ Sanduleasa,92660
Aleshchev/ Kapuskin,92638
Hrazdil/ Krajci,90727
Herman/ Van Herck,78646
D. Kakhniuk,85606
M. Anavatan,68069
K. Ibrahim,675
N. Martens,92835
Gandolfi/ Maines,92469
Ferro/ Marino,92811
Milanese/ Moccia,76845
Liu/ Odorizzi,92359
Gadamauri/ Longueville,86176
Heddar/ Vandevelde,92677
Pascual Montalvo/ Vargas,91014
Reguer/ Zelnickova,92678
Burdina/ Suvirdjonkova,61263
Ibrahim/ Jovanovic,92769
Abouelsaad/ Malak,92765
Panshina/ Zelinskaya,78067
N. Fouad,1020
K. Sarkisova,40214
P. Starkova,92496
Y. Ezzat,1035
L. John-Baptiste,19166
M. Arseneault,75350
de Marchi/ Macchione,92632
Marino/ Tabacco,21121
A. Coccioli,40221
M. Mazza,695
J. Ortenzi,224
N. Andronicou,51162
D. Zoldakova,85968
I. Sebestova,14
Beviz/ Nemcsek,92693
Kunz/ Sramkova,92689
P. Schoen,38167
Andrzejczak/ Bianchi,92699
Alcala Gurri/ Campana Lee,90290
L. Havlickova,8975
Barsukov/ Ehrenschneider,91510
Derepasko/ Lorusso,92626
Habib/ Sureshkumar,92777
Fomin/ Golubev,50827
D. Dinev,10850
M. Hurrion,12967
E. Monferrer,9378
M. Spiering,73093
T. Frodin,53978
Barrios Vera/ Mena,41319
E. Andreeva,1958
W. Newman,73853
Harper/ Vandecasteele,91227
M. Berrettini,2844
Carou/ Huertas Del Pino Cordova,92196
Demoliner/ Luz,65498
S. Colleu,83918
G. Young,56781
C. M. Aguilar J.,8133
M. Alves,28260
L. Chang,83235
K. Jokic,8284
Cocola/ Comino,92823
Spiridon/ Vavassori,92821
Burgic/ Sahdiieva,76889
M. Ponce de Leon Gomila,13797
I. Arabarco,75965
E. Zornada,92846
Barrera Aguirre/ Konishi,92398
Arabarco/ Melleiro,92400
Duarte/ Zornada,92684
Jones/ Poljak,80398
Simion/ Vilar,86558
S. L. Hernandez R.,9650
Rico Arias/ Salazar,34392
Camargo Lima/ Scramin do Lago,92535
Hopper/ Montes-De La Torre,92193
N. Johnston,68734
D. N. Stoot,92862
Exsted/ Nolan,92706
Fishback/ Paardekooper,92866
Colby/ Zamora,92867
Cozad/ Goode,89304
Pinto/ Rodrigues,24444
V. Crocker,80302
A. Schuman,54119
C. Clarke,78971
K. Novak,38150
Heinzova/ Kulhava,52470
Fuchs/ Wells,92889
Neos/ Pankin,23146
Monnet/ Pigossi,92832
Henning/ Lock,83283
Rejchtman Vinciguerra/ Van Der Merwe,92842
Caragea/ Milette,92717
Nouza/ Rikl,63918
Diatlova/ Pochtovyk,92793
Korokozidi/ Svarkovskaia,92672
Jones/ Jones,19073
Stolarik/ Yi Qing Jiang,92780
Arias/ Ingildsen,91776
Blatter/ Estevez,36692
De Alba/ Sau Franco,26961
Jadun/ Sheldon,92719
Buchnik/ Mamedova,92749
S. Goity Zapico,58211
Ayukawa/ Morisaki,92211
Halys/ Herbert,92173
Tamm/ Weber,92574
Hsieh S-/Ostapenko,78546
M. Cilic,2167
B. Atlangeriev,757
A. Amiraghyan,4535
Hallquist Lithen/ Obradovic,92802
Feldmane/ Lauva,92661
Faucon/ Uzhylovskyi,92642
Paszun/ Wawrzkiewicz,91420
El Sayed/ Fouad,90975
H. Abouelsaad,69486
E. Burdina,13376
A. Pushkareva,92497
Daems/ Hodzic,85820
Shinde/ Tomase,91958
K. Lazarenko,35416
Biro/ Fenyves,92687
Brancaccio/ Lopez Montagud,26437
S. M. Fajmonova,83920
Marrero Curbelo/ Ozolins,92629
C. A. Herea,28104
V. Gogineni,86747
Krueger/ Maginley,92192
K. Hance,15332
Ma. Garcia Cid,18071
Catry/ Dalmasso,92723
Cervino Ruiz/ Mettraux,92784
Aikawa/ Shinikova,92844
Frodin/ Newman,92742
Alicea/ Ngounoue,66522
M. Forbes,58222
Navarro Castillo/ Sanchez Bahamon,92878
Gomez/ Nunez,92528
Cizek/ Hopp,92474
Caripi/ Hurrion,92840
Ganz/ Granwehr,52033
Parentini/ Ruchkina,92809
Tran/ Zolotareva,92831
E. Ejupovic,1881
A. F. Rubio Fierros,14088
R. Peniston,1072
Gonzalez/ Pel,90573
Pawelska/ Zoldakova,92692
Andreozzi/ Guinard,89221
Benson/ Falck,91543
D. Chiesa,231
J. E. Schiessl,22055
Granollers/ Zeballos,2870
M. Sherif,510
D. Markovina,49022
R. Tabata,63487
E. Komada,92940
D. Simionescu,55523
Pohle/ Stusek,81294
G. Barrere,1772
F. Aguilar Cardozo,38833
J. M. La Serna,10017
J. Irigoin,92941
I. Carou,660
J. Ingildsen,2502
R. Catry,40126
N. Muamba,9880
O. Baris,32559
T. Hands,8167
M. Latak,89239
B. Kittay,9380
L. Djere,2386
G. Heide,2410
J. Kim,37932
N. Zamora,53791
A. Martinez,7101
E. Hudd,33949
N. Barrientos,4694
T. Zurmendi,92938
V. Freda,36191
J. Wendler Filho,57793
J. V. Scramin do Lago,86276
G. Aude,92924
B. Bernardes,2268
M. Eduarda Lages,22869
D. Vukovic,1367
Giessler/ Spasova,92927
Bayerlova/ Lodikova,92928
Rocchetti/ Ruggeri,90269
Laos W,30750
Maldives W,30751
Guam W,31803
N. Nishan,92937
Andreeva/ Shnaider,72107
Bianchi/ Hach Verdugo,90921
M. Rouvroy,9119
A. Freitas,63826
Brown/ Snells,69116
Weckerle/ Yesypchuk,92703
Adesoro/ Corwin,92733
Colleu/ Zhang,92735
Jovanovic/ Sanchez Martinez,74701
Chetewy/ Vargas,92737
Alujas/ Berger,64013
Alvarez/ Betancourt,82841
Lage Castelan/ Meneo,77959
R. . Tsuda,53138
Z. Diyas,1800
Carboni/ Pawlak,92643
Nagoudi/ Piatti,90609
Seeman/ Strombachs,92286
Appleton/ Cross,92827
Friedsam A-/Rus,92830
Herrero Linana/ Strakhova,92073
Ortenzi/ Riera,11528
Arends/ Johnson,72179
P. A. De Almeida Santos,68047
Loureiro/  Schiessl,24419
Garcia Garcia/ Petrov,83685
Pop/ Rocens,62694
Chytilova/ Munzarova,92696
Ciric Bagaric/ Havlickova,92845
A. Gasanova,468
P. H. Chabalgoity,83933
Chan/ Milavsky,92720
Leite/ Sakamoto,11780
De Oliveira/ Nava Elkin,92729
Y. Zhytelna,84316
Trigosso/ Zamburek,92746
Allen/ Heuser,92856
Dean/ Jauffret,92857
A. Djakouris,65460
D. Rakhmatullayev,63400
Radjenovic/ Sheldon,92861
Mochizuki/ Taguchi,68307
K. Yoshioka,13971
S. Tsujioka,73854
Tosetto/ Zanellato,90518
Matsuda/ Shin,92564
Isomura/ Tajima,59674
Jones/ Shiraishi,92566
Abe/ Lee,25168
Ohwaki Yui/Tsujioka,84910
Suzuki/ Suzuki,92597
Lagerbohm/ Virtanen,92577
Imamura/ Shimizu,86809
Isaro/ Kaliyanda Poonacha,88901
Peers/ Tracy,92175
Kobierski/ Kotzen,92870
Dodig/ Mikrut,56950
P. Cembranos,38981
C. Cervino Ruiz,137
J. Matos Sequeira Fernandes,66514
Johansson/ Masic,92871
Font/ Maye Martinez,90754
Coromina Boluda/ Giaccio,92666
M. Rentoumi,90410
O. Manhard,92790
Biot/ Fehr,92667
Ignatjeva/ Leykina,92794
J. O. Lien,89202
N. Madaras,1860
M. Shmeleva,6880
A. Mozgaleva,21946
I. Yoruk,1344
J. Lovqvist,23384
D. Podhajecka,71086
B. Straszewska,73134
C. Zanolini,55115
M. Safi,10908
N. Gadient,13738
A. Sara,65858
Schlageter/ Yazdani,92803
Johansson/ Slavic,74681
Atlangeriev/ Khotchenkov,70113
Anghel/ Masiianskaia,92806
Bulat/ Pastoric,70663
Mozgaleva/ Veleva,92807
Bar Biryukov/ Tiukaev,70503
Ibrahim/ Poritskyi,92636
Safi/ Sandberg,92471
Donnell/ Lopez,92675
El Jardi/ Podhajecka,92815
Daroszewska/ Hurkacz,92674
Bandurowska/ Kurt,92763
Ezzat/ Sagandikova,92761
L. Alhussein,13865
Ferrari/ Perfetti,64198
Augenti/ Coccioli,92817
M. Zhabrailova,43
A. Mihalka,85930
L. Kalman,85933
I. Heinzova,53312
M. Pawelska,70915
K. Molnar,40203
Goina/ Zaparyniuk,92872
F. Gill,1208
Barry/ Forcano,92701
Charvatova/ Smekalova,84556
Homberg/ Stephens,92778
Nedelko/ Vanta,92774
Y. Oliel,1195
M. Jones,14087
R. Falck,15085
T. Cigarran,9602
Rodriguez/ Zeballos,90253
Y. Kabbaj,37878
Kumar/ Schachter,60735
Pacheco Mendez/ Saraiva Dos Santos,92873
P. Marino,13087
M. Mesarovic,40064
O. Poulsen Brostrom,40129
A. Gureva,9245
M. Sohns,73855
E. Seibold,13503
Coman/ Nannelli,92820
Bondioli/ Paci,92818
Kingsley/ Suarez,82549
Albieri/ Chabalgoity,92431
Payne/ Shumate,86308
M. V. Marchesini,38943
I. Barrera Aguirre,13331
M. Rey,92611
Maruca/ Rey,92849
Aiassa/ Sosa,90732
Gonzalez Daniele/ Moyano,91066
Hebhang Balan/ Lemieux-Monette,92740
D. A. Nunez,9687
Bertran/ Rodriguez,18944
Voisin/ Waterbolk,92752
P. Rodrigues,15381
M. Benchakroun,883
C. Lemire,52678
Bobo/ Slocombe,92708
Bynoe/ Vega,84656
Kohlmann/ Miguel,74166
Hance/ Johnston,92863
Giraldo/ Hernandez,92852
S. Zhiyenbayeva,40076
A. C. Zamburek,39110
M. Buchnik,38186
J. Dean,66635
Hellum-Lilleengen/ Mugelli,92635
Markus/ Urrutia,75597
Kobelt/ Motsnyy,91267
Di Girolami/ Rocchetti,92670
Barbulescu/ Ogescu,92795
T. Trufelli,61033
Dinev/ Ujvary,63850
Murgett/ Walters,90600
Dellien Velasco/ Villanueva,92588
Beveraggi Lespiau/ Gobbi Monllau,92382
D. Pontoglio,2246
Cooper/ Tudorica,80508
Ponce de Leon Gomila/ Voelzke,92759
Asaba/ McKennon,92758
Hartenstein/ Lieberman,92625
M. Hulme,37943
I. Marcondes,3679
N. Trouve,63159
T. Lustig,76981
C. Robertson,51278
G. I. Justo,7249
S. De La Fuente,9597
F. Mena,378
A. Merino,4713
J. L. Baril,92922
D. Van Orderlain,15273
B. Graft,92939
F. Diaz Acosta,2002
M. Debru,39916
N. Arseneault,71261
T. Sonne,15200
G. Pinheiro da Cruz Junior,90843
V. C. Rebelo D.,66074
M. E. Carbone,92934
K. Krajmer,77248
L. Pedrotti,92935
L. Panagiotidou,92607
Dencheva/ Urgesi,92929
Lazaro Garcia/ Maristany,75471
Brunei W,31801
Bahrain W,60417
Jordan W,92936
S. Faragallah,60476
